Order,SKU Name,Quantity_SKU,Total Value,Creation Date,City,Status,Total_Value_SKU
1557140717500-01,Bloqueador SPF 110 Continuous Tanga 175 ml,1,50181.0,2025-08-26 20:38:31Z,"Bogotá, D.c.",Faturado,50181.0
1557140717508-01,Shampoo Curls y Waves Salon In 300mL,1,38288.0,2025-08-26 20:49:44Z,"Bogotá, D.c.",Faturado,38288.0
1557140717510-01,Jabón Líquido Antibacterial  Coco & Vainilla Bacterion 500 ml,1,91799.0,2025-08-26 20:51:48Z,"Bogotá, D.c.",Faturado,22949.75
1557140717510-01,Serum Alta Nutrición Muss 85ml,1,91799.0,2025-08-26 20:51:48Z,"Bogotá, D.c.",Faturado,22949.75
1557140717510-01,Shampoo Avena y Seda Muss Baby 400ml,1,91799.0,2025-08-26 20:51:48Z,"Bogotá, D.c.",Faturado,22949.75
1557140717510-01,Shampoo Vegan Keratin Collagen x1000ml,1,91799.0,2025-08-26 20:51:48Z,"Bogotá, D.c.",Faturado,22949.75
1557140717512-01,Serum Alta Nutrición Muss 85ml,1,115050.0,2025-08-26 21:23:29Z,Medellín,Faturado,23010.0
1557140717512-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,1,115050.0,2025-08-26 21:23:29Z,Medellín,Faturado,23010.0
1557140717512-01,Shampoo Muss Baby Manzanilla 750ml,1,115050.0,2025-08-26 21:23:29Z,Medellín,Faturado,23010.0
1557140717512-01,Shampoo Romero y Seda Muss Baby 750ml,1,115050.0,2025-08-26 21:23:29Z,Medellín,Faturado,23010.0
1557140717512-01,Tratamiento Control Caída Men Vitane 120 ml,1,115050.0,2025-08-26 21:23:29Z,Medellín,Faturado,23010.0
1557150717514-01,Bloqueador Barra SPF 70 Facial Tanga Kids 13g,1,91795.0,2025-08-26 21:30:43Z,Ibagué,Faturado,22948.75
1557150717514-01,Bloqueador Crema SPF 60 Wet Skin Tanga Kids 130ml,1,91795.0,2025-08-26 21:30:43Z,Ibagué,Faturado,22948.75
1557150717514-01,Desodorante Para Pies Mujeres Deo Pies 180 ml,1,91795.0,2025-08-26 21:30:43Z,Ibagué,Faturado,22948.75
1557150717514-01,Laca Suave Invisible Holding Spray Aerosol Kleer Lac  250 ml,1,91795.0,2025-08-26 21:30:43Z,Ibagué,Faturado,22948.75
1557150717516-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,2,116118.0,2025-08-26 21:41:19Z,"Bogotá, D.c.",Faturado,77412.0
1557150717516-01,Spray Curls y Waves Salon In 300mL,1,116118.0,2025-08-26 21:41:19Z,"Bogotá, D.c.",Faturado,38706.0
1557150717518-01,Bloqueador SPF70 Sport Stick Tanga 45g,1,132041.0,2025-08-26 21:42:26Z,Itagüí,Faturado,44013.666666666664
1557150717518-01,Shampoo Hydra Repair Salon In 1000 ml,1,132041.0,2025-08-26 21:42:26Z,Itagüí,Faturado,44013.666666666664
1557150717518-01,Tratamiento Vegan Keratin Collagen UltrActive 500ML,1,132041.0,2025-08-26 21:42:26Z,Itagüí,Faturado,44013.666666666664
1557150717522-01,Shampoo Keratin Ultra Force Salon In 1000 ml,1,99170.0,2025-08-26 21:56:50Z,"Bogotá, D.c.",Faturado,33056.666666666664
1557150717522-01,Tinte #3.0 Castaño Oscuro Natural Green Code Kit 50g,1,99170.0,2025-08-26 21:56:50Z,"Bogotá, D.c.",Faturado,33056.666666666664
1557150717522-01,Tinte #7.1 Rubio Mediano Cenizo Green Code Kit  50g,1,99170.0,2025-08-26 21:56:50Z,"Bogotá, D.c.",Faturado,33056.666666666664
1557150717524-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-08-26 22:13:09Z,Cali,Faturado,57460.0
1557150717524-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-08-26 22:13:09Z,Cali,Faturado,57460.0
1557150717526-01,Acondicionador Curls & Waves  x 1000mL,1,149902.0,2025-08-26 22:22:23Z,Buenaventura,Faturado,37475.5
1557150717526-01,Crema Activadora Soleclair  40 mL,1,149902.0,2025-08-26 22:22:23Z,Buenaventura,Faturado,37475.5
1557150717526-01,SHAMPOO CURLS & WAVES X 1000ML,1,149902.0,2025-08-26 22:22:23Z,Buenaventura,Faturado,37475.5
1557150717526-01,Tratamiento sin enjuague Curls y Waves Salon In 300mL,1,149902.0,2025-08-26 22:22:23Z,Buenaventura,Faturado,37475.5
1557150717528-01,Acondicionador Hidratación Intensa Muss  400ml,1,124950.0,2025-08-26 22:25:39Z,Soacha,Faturado,20825.0
1557150717528-01,Serum Alta Nutrición Muss 85ml,1,124950.0,2025-08-26 22:25:39Z,Soacha,Faturado,20825.0
1557150717528-01,Serum Termoprotector Liso Brasilero Muss 150ml,1,124950.0,2025-08-26 22:25:39Z,Soacha,Faturado,20825.0
1557150717528-01,Shampoo Hidratación Intensa Muss  400ml,1,124950.0,2025-08-26 22:25:39Z,Soacha,Faturado,20825.0
1557150717528-01,Shampoo Muss Baby Manzanilla 750ml,1,124950.0,2025-08-26 22:25:39Z,Soacha,Faturado,20825.0
1557150717528-01,Tratamiento Alta Nutrición pote Muss  300gr,1,124950.0,2025-08-26 22:25:39Z,Soacha,Faturado,20825.0
1557160717530-01,Acondicionador Liss Control Salon In 1000 ml,1,146591.0,2025-08-26 22:42:36Z,Bello,Faturado,48863.666666666664
1557160717530-01,Shampoo Liss Control Salon In 1000 ml,1,146591.0,2025-08-26 22:42:36Z,Bello,Faturado,48863.666666666664
1557160717530-01,Tratamiento sin enjuague Liss Control Salon In 300 ml,1,146591.0,2025-08-26 22:42:36Z,Bello,Faturado,48863.666666666664
